locus_tag	baseMean	log2FoldChange	lfcSE	pvalue	padj
SAUSA300_RS07420	76.2125007560728	-0.0864355509668374	0.222782040113422	0.688049354542722	0.830368669510154
SAUSA300_RS03420	19.0172440749497	0.241760036150257	0.387300466458527	0.492143041696786	0.688741915571461
SAUSA300_RS02430	774.220349329818	0.195567564814283	0.118639112830957	0.0963601404668951	0.220133791332256
SAUSA300_RS08245	64.2249464190922	0.220665608038297	0.235155975144047	0.332309716282908	0.543853716151156
SAUSA300_RS09240	255.508969439212	0.0246698736970187	0.145774500116089	0.865594193601481	0.927004625877214
SAUSA300_RS10395	408.020199862064	-0.543362363140008	0.143339614653136	0.000122822350720788	0.000644575565003191
SAUSA300_RS02750	1472.40475251224	0.231465449057715	0.105223812279368	0.0268773690344342	0.0779305422347952
SAUSA300_RS03635	31.4914458356803	-0.305475744296004	0.317323650752496	0.304779116235545	0.516555069220573
SAUSA300_RS14490	9.75020789742202	-0.377094275849089	0.516395592719752	0.381257820368983	0.597901970061005
SAUSA300_RS00060	18.0946102028705	0.399403473355881	0.394567302278132	0.263483295065068	0.46861004979551
SAUSA300_RS01230	20.7145368694612	-1.89058068804388	0.463368829728338	9.67180003226404e-06	6.08137237877734e-05
SAUSA300_RS07230	4.40303525315506	0.0738039307316866	0.630203063340137	0.874676137924008	0.933501434629866
SAUSA300_RS02010	207.835760668709	0.134931636632696	0.154954276645661	0.37784841303225	0.594303167636565
SAUSA300_RS03930	160.357157725149	-0.47027169901374	0.209659353253034	0.0208065207289311	0.0620556215266927
SAUSA300_RS05330	295.905813300474	0.0359557917687144	0.141841628479847	0.798423474171291	0.890254485636029
SAUSA300_RS08545	648.471839745008	0.0975006339644695	0.126823666139839	0.438476680459952	0.650879081350909
SAUSA300_RS01250	30147.6810621486	-0.279054231290121	0.112469045044518	0.0120769998910306	0.0388856059293329
SAUSA300_RS03065	212.547139292561	-0.877736286409606	0.179667966063136	5.96495090106662e-07	4.39297212769161e-06
SAUSA300_RS03240	51.6931104812794	-0.340656324861598	0.26614227894012	0.180106168602647	0.354971875198784
SAUSA300_RS05285	185.801397884294	-2.13622404461691	0.180494912263727	4.8251068215395e-33	2.21788530796971e-31
SAUSA300_RS13125	7.94751774723844	0.762580841088039	0.602187319262546	0.11057892618119	0.245260746421842
SAUSA300_RS11785	158.747244245178	0.272677206902758	0.170328693827372	0.103267251938104	0.233313977683886
SAUSA300_RS10385	103.539297086395	-0.0547399546047882	0.197813024070211	0.775928591016832	0.879303939831867
SAUSA300_RS13910	25.7617355047823	-3.46941984229234	0.547641360183284	5.00797907549288e-11	6.01408658345227e-10
SAUSA300_RS03350	311.050654404427	-0.258224765047839	0.14076834919987	0.0631569351991735	0.158384624133686
SAUSA300_RS08560	274.472998858215	-0.0445915122969364	0.17398354926504	0.792862320779213	0.888484485616236
SAUSA300_RS03955	3.10434231276162	-1.58701054477081	1.28425762698148	0.0364626927207094	0.100944484728361
SAUSA300_RS01495	511.635576691038	3.53147520970815	0.148326570406477	1.5736093988052e-126	8.39048531442934e-124
SAUSA300_RS01370	623.145679447534	-2.94977224003405	0.208075828340663	1.39063452546105e-46	9.75639906547147e-45
SAUSA300_RS12730	101.832980087617	-1.37512681819068	0.212030956629114	3.035053972639e-11	3.76346692607236e-10
SAUSA300_RS03915	430.458241523067	-0.123473717675126	0.12349960625064	0.312581829287057	0.523757885574398
SAUSA300_RS03265	1.94812507740564	-0.206764013270581	0.766541694895031	0.643903768921179	0.805823164446007
SAUSA300_RS03080	82.636344126094	0.159708165722195	0.213037246059521	0.44215513420439	0.653089428521757
SAUSA300_RS03965	1726.67939291179	-0.0896080928844226	0.110479085189755	0.413161139287051	0.632506678987345
srn_3570_sRNA284	7.62921332529865	-0.0141062619873694	0.542882062401818	0.972885990848918	0.984903003050595
SAUSA300_RS07655	3.0437889964922	-4.34548603201178	2.56234344858881	0.00121023604066521	0.00508909981768681
SAUSA300_RS13795	1298.05578103117	-0.0929692778515859	0.110735882480224	0.397050417294783	0.615428146806914
SAUSA300_RS07695	10.3423188533118	-7.01828572823023	2.6126588156544	1.94256661427319e-07	1.50987830718726e-06
SAUSA300_RS03480	274.281137524772	-0.859489035115603	0.150601617297618	6.82260117031282e-09	6.42722781627349e-08
SAUSA300_RS01745	66.7109310785574	0.455856118180561	0.236572415059936	0.046025694426128	0.121972665347969
SAUSA300_RS05150	552.744385567236	-0.259334316268412	0.135580038592485	0.0529275420618889	0.137128111892124
SAUSA300_RS00670	124.491783314987	-0.1018744480872	0.18273894870108	0.568972262337808	0.750930718511186
SAUSA300_RS01320	380.897657765944	1.25087076011982	0.140579213739285	2.26539732392203e-19	5.86364006366615e-18
srn_0640_sRNA41	6.48773641731231	0.512618528608953	0.602495320298579	0.275611640733826	0.485003718941505
SAUSA300_RS05315	221.591794537186	-0.436974691472994	0.153338627878821	0.00381534134627585	0.014127361151627
SAUSA300_RS05760	4.47237845330855	0.0572387205550555	0.652624480192613	0.903195524625126	0.94690874962942
SAUSA300_RS01660	1.86545707359366	0.045809836172667	0.769459278487958	0.915637575910027	0.953886130698858
SAUSA300_RS05225	521.470002115249	0.968117416926911	0.187781927564684	1.37488124299345e-07	1.08444774965105e-06
SAUSA300_RS01325	120.271276944431	-0.0617631650578893	0.182845618057431	0.729317580943988	0.855416045225108
SAUSA300_RS04600	1138.3280759163	0.0823287809001234	0.109250724328512	0.448712314641743	0.657289577381806
SAUSA300_RS01355	289.579594669934	0.346469492809988	0.138787509738596	0.0115776899225471	0.0376619019563123
SAUSA300_RS01365	236.214787370631	-2.77763537874131	0.268081142728717	4.53132607284106e-26	1.49142164323386e-24
SAUSA300_RS05790	29.7907732329654	-8.90333394048704	2.80982997539547	2.4681513513125e-11	3.07480911336407e-10
SAUSA300_RS15450	145.710749764927	1.00478751240467	0.176227785922094	6.06641080690566e-09	5.81150234167337e-08
SAUSA300_RS01395	15.0726022813295	0.438467509098958	0.431003216278199	0.250149108497231	0.451344519731005
SAUSA300_RS05755	3.58345606601774	-0.546461438806595	0.758229782854847	0.279805391930806	0.488834321682522
SAUSA300_RS13160	347.465964589761	0.455837894498593	0.150011337242886	0.00207302373272722	0.00828587896769231
SAUSA300_RS13680	227.244250238043	0.0276554262410927	0.17481306767463	0.873215013062437	0.932688791996979
SAUSA300_RS01895	40.6400154564791	0.273648852674297	0.286102589535271	0.315347592662439	0.524791936353348
SAUSA300_RS03560	79.3185585872815	-0.422693247840488	0.218362316675546	0.0457542661371523	0.121616025445312
SAUSA300_RS03325	1378.7287443931	1.50000289227402	0.135968109464808	7.9438947358146e-29	2.94144768967802e-27
SAUSA300_RS01515	345.587529495089	2.65066191353128	0.156836891547961	9.54838633632625e-65	8.4853326575486e-63
SAUSA300_RS07205	56.9111487502399	-0.191083431381865	0.25386690887141	0.432215026354886	0.647351269810183
SAUSA300_RS08715	877.437466117796	0.0827346969236236	0.13249502775423	0.528451591249821	0.71572135269989
SAUSA300_RS04490	207.326015531182	0.0051774505867242	0.154181066756463	0.97384424664084	0.984903003050595
SAUSA300_RS01445	29.0533077475752	1.02085316773744	0.369639801872159	0.0026942415603912	0.0103648600288643
SAUSA300_RS08375	760.080994224707	0.028056789145766	0.114268172738427	0.805598034246065	0.891712479231376
SAUSA300_RS01825	5.9939494880326	0.355156558399288	0.629594352344101	0.450951957048015	0.658399735755754
SAUSA300_RS01480	59.3658446815495	0.607567659498754	0.251729427182738	0.0118433416221999	0.0382256038314587
